157 3850
11 30 10
11 33 20
11 38 8
11 41 14
11 45 10
11 52 16
11 53 6
11 58 8
11 66 16
11 67 3
11 68 11
11 70 4
11 76 4
11 95 2
11 107 8
11 108 8
11 117 3
11 118 13
11 123 17
11 124 15
11 133 12
11 139 13
11 144 5
11 145 16
11 153 6
11 156 10
12 9 13
12 11 19
12 15 15
12 20 8
12 36 15
12 37 1
12 47 4
12 49 22
12 52 15
12 53 7
12 70 9
12 75 14
12 76 15
12 82 18
12 93 16
12 94 19
12 103 22
12 110 14
12 118 15
12 121 6
12 125 15
12 136 17
12 153 18
12 155 2
12 156 2
13 1 6
13 9 15
13 16 6
13 19 15
13 30 14
13 40 16
13 52 4
13 68 3
13 69 7
13 75 5
13 84 17
13 90 2
13 104 8
13 111 10
13 112 10
13 119 8
13 120 18
13 136 23
13 137 16
13 139 12
13 147 10
13 148 12
14 1 10
14 11 17
14 12 3
14 17 15
14 24 8
14 26 19
14 33 3
14 39 3
14 43 14
14 49 8
14 59 11
14 62 20
14 64 22
14 66 19
14 88 6
14 98 19
14 104 21
14 106 6
14 109 23
14 119 9
14 121 7
14 123 1
14 132 12
14 153 10
14 155 9
14 156 6
15 5 10
15 18 1
15 34 11
15 57 13
15 63 12
15 66 15
15 70 6
15 75 8
15 81 23
15 83 7
15 85 20
15 88 3
15 90 9
15 91 11
15 96 10
15 110 14
15 116 1
15 118 3
15 126 9
15 131 6
15 133 21
15 136 23
15 144 5
15 154 21
16 6 8
16 12 12
16 13 21
16 31 19
16 32 15
16 37 6
16 39 18
16 46 1
16 65 7
16 67 6
16 76 7
16 84 12
16 96 14
16 105 12
16 106 14
16 116 13
16 119 18
16 125 10
16 137 15
16 145 4
16 147 14
16 149 19
16 155 11
17 14 14
17 25 21
17 36 19
17 42 19
17 43 12
17 45 18
17 49 1
17 51 9
17 55 20
17 65 6
17 71 1
17 75 9
17 77 14
17 86 6
17 87 4
17 95 9
17 98 6
17 101 3
17 108 15
17 113 12
17 123 10
17 126 4
17 128 2
17 133 22
17 147 21
17 149 5
17 150 8
17 151 18
18 5 19
18 10 3
18 11 5
18 22 9
18 34 17
18 92 17
18 109 22
18 112 5
18 119 6
18 120 16
18 142 14
19 1 2
19 2 21
19 9 8
19 16 4
19 24 11
19 38 13
19 39 7
19 58 19
19 60 13
19 67 3
19 72 5
19 74 18
19 78 12
19 86 8
19 87 19
19 119 5
19 123 22
19 125 17
19 127 12
19 140 17
19 145 12
19 146 8
19 151 15
19 154 21
19 157 1
20 2 9
20 8 13
20 11 22
20 18 14
20 25 5
20 35 6
20 36 9
20 37 19
20 46 13
20 50 12
20 64 6
20 67 3
20 68 13
20 71 19
20 73 9
20 76 9
20 81 23
20 86 3
20 91 15
20 95 1
20 96 15
20 100 19
20 110 22
20 112 8
20 120 1
20 128 9
20 131 20
20 138 8
20 139 1
20 145 11
20 152 2
20 156 3
21 11 23
21 12 23
21 20 10
21 24 4
21 27 6
21 44 12
21 48 22
21 64 18
21 67 23
21 74 21
21 77 14
21 89 6
21 90 10
21 115 16
21 132 15
21 135 3
21 138 18
21 141 23
21 142 20
21 145 3
21 150 18
22 13 19
22 14 11
22 24 12
22 29 4
22 32 1
22 44 19
22 46 21
22 48 11
22 55 14
22 60 23
22 61 4
22 62 13
22 68 3
22 77 7
22 95 12
22 98 14
22 103 22
22 105 1
22 106 8
22 117 13
22 121 14
22 127 13
22 128 17
22 136 1
22 143 21
22 145 19
23 2 12
23 12 20
23 14 16
23 22 15
23 34 8
23 39 5
23 42 19
23 44 19
23 50 8
23 64 19
23 71 8
23 79 23
23 83 6
23 105 21
23 115 22
23 122 3
23 124 5
23 128 2
23 130 9
23 133 16
23 135 9
23 137 1
23 146 16
23 150 16
23 153 13
23 157 1
24 1 6
24 5 6
24 11 1
24 25 20
24 36 19
24 55 12
24 57 11
24 63 5
24 81 20
24 83 12
24 86 9
24 88 15
24 90 8
24 93 10
24 97 10
24 120 9
24 129 9
24 138 9
25 2 1
25 3 8
25 4 11
25 10 5
25 23 3
25 34 13
25 36 20
25 38 11
25 39 13
25 53 7
25 63 21
25 72 20
25 85 7
25 91 20
25 97 19
25 105 7
25 125 16
25 129 14
25 130 12
25 139 3
25 140 12
25 142 9
25 149 15
25 151 20
25 154 17
26 3 16
26 9 7
26 13 4
26 14 18
26 22 15
26 32 12
26 33 18
26 48 16
26 49 23
26 64 22
26 66 12
26 67 6
26 69 13
26 74 17
26 78 19
26 79 19
26 81 14
26 94 9
26 95 19
26 99 10
26 100 4
26 103 19
26 106 19
26 110 12
26 113 7
26 118 16
26 122 23
26 133 9
26 147 1
26 150 20
26 154 3
26 155 16
26 157 20
27 4 23
27 5 4
27 12 5
27 14 5
27 21 22
27 33 15
27 36 21
27 41 14
27 59 3
27 61 4
27 81 20
27 89 13
27 103 22
27 105 9
27 109 20
27 111 1
27 124 4
27 138 6
28 2 4
28 3 22
28 10 19
28 16 15
28 19 23
28 32 11
28 46 9
28 47 2
28 65 11
28 75 5
28 81 21
28 84 20
28 88 18
28 91 20
28 96 23
28 97 22
28 98 2
28 107 15
28 118 13
28 121 22
28 124 23
28 129 10
28 131 19
28 145 19
29 11 22
29 19 11
29 20 22
29 34 19
29 42 11
29 43 2
29 55 18
29 64 15
29 66 18
29 77 13
29 78 23
29 79 11
29 81 17
29 88 8
29 90 6
29 91 4
29 95 6
29 98 4
29 101 17
29 103 23
29 111 17
29 112 17
29 114 22
29 139 18
29 142 2
29 144 5
29 149 11
29 150 1
29 151 14
30 9 23
30 10 14
30 17 7
30 22 11
30 23 12
30 35 19
30 39 21
30 47 7
30 59 13
30 77 12
30 80 18
30 90 20
30 95 6
30 102 22
30 106 13
30 116 13
30 132 5
30 147 11
30 148 19
30 152 2
30 156 4
31 7 18
31 11 18
31 21 14
31 24 10
31 27 7
31 30 10
31 34 9
31 39 11
31 49 4
31 59 16
31 62 10
31 72 17
31 77 16
31 86 20
31 94 22
31 98 11
31 104 18
31 107 23
31 108 1
31 111 23
31 119 11
31 123 14
31 124 5
31 140 4
31 145 20
31 153 18
31 155 8
32 2 7
32 10 7
32 15 3
32 21 5
32 23 18
32 28 20
32 35 12
32 37 22
32 39 3
32 50 21
32 56 7
32 59 13
32 60 19
32 63 16
32 64 17
32 66 6
32 85 9
32 86 13
32 87 5
32 89 19
32 91 7
32 98 21
32 104 13
32 108 7
32 113 2
32 115 3
32 130 5
32 131 5
32 132 23
32 133 22
32 140 6
32 148 23
32 151 22
32 152 8
33 17 21
33 21 17
33 27 22
33 30 10
33 36 15
33 38 1
33 46 1
33 53 15
33 55 8
33 66 19
33 69 7
33 73 1
33 81 2
33 88 15
33 89 13
33 92 23
33 94 11
33 97 14
33 106 14
33 117 23
33 121 14
33 128 9
33 129 20
33 137 18
33 140 8
33 152 13
33 154 11
34 1 7
34 8 6
34 12 9
34 13 15
34 33 4
34 36 19
34 43 7
34 45 7
34 46 10
34 52 7
34 53 7
34 56 1
34 57 8
34 58 20
34 62 2
34 67 2
34 69 15
34 73 16
34 77 9
34 79 8
34 83 3
34 97 16
34 103 15
34 112 20
34 117 6
34 118 23
34 124 10
34 133 17
34 139 7
34 140 22
34 151 21
35 9 14
35 12 4
35 13 1
35 14 22
35 16 1
35 17 19
35 20 5
35 21 7
35 31 23
35 32 5
35 35 8
35 56 17
35 57 7
35 73 21
35 99 18
35 102 8
35 104 6
35 108 11
35 115 16
35 118 13
35 121 7
35 123 8
35 141 4
35 144 20
35 147 7
35 155 20
36 4 6
36 9 1
36 15 4
36 17 21
36 19 15
36 20 11
36 36 19
36 39 15
36 40 9
36 43 19
36 54 5
36 59 7
36 65 20
36 68 4
36 78 11
36 82 21
36 90 20
36 93 17
36 94 18
36 97 9
36 108 19
36 115 23
36 118 13
36 129 11
36 131 6
36 135 19
36 140 13
36 145 9
36 149 10
36 154 19
36 155 5
36 156 9
37 11 13
37 14 2
37 15 7
37 23 5
37 28 12
37 33 19
37 34 13
37 35 14
37 42 8
37 54 17
37 60 20
37 68 4
37 69 14
37 70 2
37 74 1
37 75 11
37 85 12
37 89 12
37 91 13
37 97 7
37 103 11
37 111 2
37 119 12
37 135 16
37 143 20
37 152 1
37 153 18
38 13 23
38 16 13
38 19 17
38 39 9
38 42 20
38 45 18
38 47 9
38 51 18
38 58 1
38 60 4
38 61 1
38 74 14
38 79 11
38 87 18
38 97 5
38 99 15
38 106 8
38 110 6
38 117 9
38 119 12
38 122 17
38 137 21
38 150 1
38 152 18
38 154 2
39 4 19
39 6 6
39 11 12
39 13 10
39 20 23
39 23 6
39 24 9
39 27 6
39 37 22
39 45 17
39 46 19
39 48 17
39 52 2
39 61 13
39 69 17
39 77 22
39 78 14
39 81 1
39 86 10
39 89 2
39 107 5
39 119 18
39 128 3
39 131 10
39 134 3
39 137 9
39 148 21
39 154 17
39 157 3
40 11 15
40 15 13
40 22 22
40 36 14
40 44 1
40 59 8
40 61 7
40 68 6
40 71 16
40 74 12
40 80 22
40 92 4
40 93 8
40 95 9
40 97 22
40 101 14
40 104 19
40 111 21
40 116 21
40 121 19
40 132 1
40 135 22
40 136 18
40 154 18
41 3 19
41 8 21
41 15 14
41 21 4
41 22 18
41 24 2
41 26 6
41 27 3
41 29 14
41 41 4
41 50 10
41 51 14
41 55 5
41 68 16
41 70 13
41 82 15
41 97 22
41 121 5
41 123 12
41 140 6
41 153 13
41 156 10
42 1 13
42 3 2
42 10 1
42 12 11
42 15 21
42 16 1
42 24 3
42 27 15
42 39 18
42 44 21
42 46 12
42 54 3
42 59 1
42 64 1
42 66 4
42 69 1
42 74 20
42 78 11
42 83 21
42 88 7
42 90 18
42 91 3
42 108 16
42 117 7
42 119 17
42 123 14
42 126 6
42 128 5
42 129 13
42 147 18
42 154 8
43 33 3
43 42 20
43 44 9
43 69 7
43 78 11
43 83 9
43 88 9
43 91 19
43 95 21
43 96 1
43 118 1
43 122 17
43 123 18
43 131 18
43 139 20
43 143 18
44 6 15
44 7 7
44 8 16
44 19 15
44 20 1
44 26 12
44 27 7
44 30 1
44 35 5
44 36 21
44 37 6
44 40 3
44 47 10
44 51 18
44 53 10
44 58 6
44 63 8
44 66 18
44 75 12
44 85 18
44 87 21
44 90 15
44 91 7
44 94 12
44 97 9
44 98 7
44 103 5
44 106 20
44 128 2
44 134 1
44 135 15
44 137 10
44 142 1
44 144 1
44 150 1
44 155 18
44 157 12
45 10 7
45 17 12
45 28 10
45 40 4
45 41 12
45 42 12
45 43 8
45 44 6
45 47 15
45 54 7
45 60 7
45 71 10
45 81 19
45 83 1
45 95 1
45 97 4
45 98 7
45 100 12
45 103 6
45 111 7
45 113 16
45 116 2
45 120 2
45 131 10
45 135 10
45 141 11
45 149 4
45 151 10
46 1 11
46 3 21
46 5 15
46 14 18
46 37 3
46 39 18
46 41 15
46 42 14
46 45 6
46 48 16
46 53 13
46 69 15
46 77 23
46 88 19
46 89 1
46 103 12
46 119 13
46 131 18
46 142 15
46 154 13
46 157 6
47 9 14
47 12 20
47 23 21
47 25 15
47 38 15
47 62 1
47 69 2
47 71 3
47 72 4
47 74 5
47 86 7
47 91 18
47 95 14
47 105 18
47 112 20
47 113 8
47 116 10
47 123 5
47 128 8
47 129 19
47 134 11
47 145 22
47 151 18
47 153 7
48 3 16
48 5 6
48 17 13
48 21 10
48 25 14
48 31 3
48 36 15
48 38 4
48 42 16
48 44 6
48 49 19
48 52 7
48 56 6
48 60 14
48 69 3
48 74 9
48 77 18
48 78 10
48 88 3
48 90 8
48 91 4
48 94 22
48 105 16
48 109 7
48 116 20
48 134 23
48 139 3
48 147 8
48 148 15
48 152 20
48 156 14
49 9 7
49 15 20
49 27 20
49 36 16
49 40 10
49 48 22
49 63 7
49 68 8
49 69 8
49 84 12
49 86 3
49 88 9
49 92 17
49 93 10
49 97 11
49 103 19
49 119 4
49 120 14
49 124 21
49 129 6
49 131 12
49 142 13
49 154 21
50 1 12
50 8 10
50 15 14
50 17 14
50 21 11
50 36 22
50 53 5
50 55 1
50 57 5
50 71 18
50 76 14
50 79 20
50 85 4
50 99 13
50 101 20
50 107 11
50 110 14
50 128 8
50 129 7
50 131 22
50 134 18
50 140 16
50 142 4
50 145 7
51 9 14
51 13 17
51 18 4
51 26 19
51 27 5
51 40 10
51 43 10
51 56 11
51 58 13
51 71 17
51 83 1
51 88 23
51 96 15
51 111 22
51 115 17
51 125 19
51 130 16
51 132 8
51 134 9
51 136 14
51 147 14
51 148 5
51 153 18
52 3 4
52 6 6
52 15 19
52 30 3
52 33 23
52 34 11
52 35 6
52 45 6
52 46 1
52 49 16
52 60 3
52 71 13
52 72 15
52 94 12
52 103 22
52 104 2
52 106 2
52 115 9
52 120 2
52 131 1
52 133 23
52 139 18
52 149 18
52 152 12
53 2 4
53 7 19
53 20 20
53 23 17
53 27 9
53 39 1
53 42 6
53 48 12
53 55 6
53 57 1
53 67 14
53 69 22
53 72 5
53 74 13
53 82 21
53 105 23
53 124 6
53 126 17
53 135 12
53 141 20
53 144 6
53 146 5
53 149 21
53 150 1
53 154 13
54 19 16
54 21 18
54 22 7
54 23 4
54 29 6
54 31 18
54 32 8
54 45 1
54 54 9
54 57 18
54 73 9
54 83 9
54 86 17
54 89 15
54 96 9
54 116 17
54 123 22
54 139 1
54 156 22
55 7 12
55 31 22
55 33 21
55 35 11
55 37 15
55 38 3
55 41 1
55 45 14
55 48 7
55 55 15
55 67 8
55 68 20
55 73 1
55 78 3
55 88 3
55 95 5
55 100 2
55 114 14
55 117 6
55 120 20
55 139 22
55 144 17
55 152 22
55 153 2
56 7 11
56 24 13
56 27 4
56 33 4
56 37 12
56 42 4
56 53 19
56 62 17
56 64 19
56 68 16
56 71 4
56 76 5
56 88 19
56 91 4
56 96 18
56 101 19
56 103 18
56 120 3
56 124 9
56 125 18
56 151 22
56 157 5
57 4 16
57 12 17
57 20 19
57 24 21
57 28 13
57 35 11
57 36 15
57 41 12
57 43 12
57 44 2
57 46 18
57 57 9
57 62 22
57 80 6
57 86 13
57 95 18
57 97 22
57 100 8
57 116 4
57 134 19
57 150 12
57 154 16
57 155 22
58 3 1
58 13 12
58 15 10
58 19 20
58 25 20
58 29 5
58 30 12
58 32 2
58 35 20
58 38 5
58 45 14
58 57 12
58 64 12
58 68 1
58 89 3
58 99 23
58 102 7
58 124 4
58 128 11
58 130 15
58 135 19
58 141 17
58 142 4
58 153 13
59 2 9
59 5 6
59 10 17
59 14 5
59 18 11
59 22 3
59 26 20
59 30 5
59 41 14
59 52 7
59 58 1
59 73 5
59 90 5
59 97 12
59 101 23
59 107 18
59 114 17
59 129 13
59 137 6
59 142 22
59 145 13
59 146 8
60 1 21
60 14 19
60 17 5
60 28 2
60 47 5
60 58 1
60 65 18
60 71 8
60 72 7
60 73 21
60 74 7
60 85 17
60 89 2
60 104 12
60 105 20
60 113 21
60 115 16
60 118 10
60 121 21
60 126 17
60 136 8
60 141 2
60 151 5
60 154 7
61 5 20
61 10 15
61 14 19
61 25 2
61 26 13
61 42 3
61 45 4
61 52 4
61 61 15
61 70 2
61 72 6
61 77 19
61 98 2
61 99 17
61 109 21
61 115 3
61 117 14
61 118 4
61 126 19
61 129 9
61 133 9
61 144 15
62 2 1
62 11 2
62 15 19
62 20 21
62 28 18
62 30 3
62 31 17
62 32 16
62 47 10
62 54 13
62 76 2
62 96 22
62 99 8
62 109 8
62 119 1
62 122 5
62 124 6
62 137 10
62 148 7
63 2 5
63 7 5
63 17 2
63 30 21
63 34 2
63 42 4
63 61 6
63 62 23
63 65 23
63 72 8
63 74 2
63 77 14
63 81 8
63 84 3
63 92 9
63 93 23
63 98 14
63 102 6
63 109 10
63 118 7
63 122 15
63 130 16
63 143 2
63 149 7
63 155 23
64 4 9
64 11 8
64 14 22
64 21 8
64 22 17
64 26 5
64 40 12
64 42 15
64 48 6
64 60 4
64 72 11
64 73 10
64 74 9
64 82 4
64 97 3
64 98 10
64 106 5
64 107 10
64 111 12
64 128 8
64 139 13
64 141 11
64 150 21
64 151 18
65 3 14
65 12 21
65 17 3
65 20 6
65 30 16
65 31 9
65 49 22
65 68 2
65 70 10
65 74 20
65 81 3
65 94 20
65 98 1
65 101 15
65 103 12
65 118 1
65 119 12
65 122 16
65 123 4
65 124 20
65 126 19
65 129 6
65 134 23
65 135 23
65 140 15
65 142 11
65 143 1
65 145 21
65 148 15
65 156 16
65 157 15
66 1 5
66 11 13
66 25 11
66 32 10
66 44 6
66 46 20
66 49 3
66 54 1
66 55 6
66 57 22
66 58 3
66 61 20
66 80 17
66 86 11
66 89 2
66 107 17
66 109 22
66 111 17
66 115 20
66 118 12
66 122 12
66 125 19
66 131 12
66 135 5
66 137 4
66 148 22
66 151 6
67 4 2
67 8 8
67 11 21
67 14 10
67 18 12
67 21 4
67 44 21
67 55 16
67 59 3
67 73 17
67 76 18
67 79 3
67 88 16
67 93 10
67 104 23
67 108 6
67 110 3
67 114 4
67 115 7
67 132 19
67 138 20
67 149 23
68 4 9
68 13 8
68 15 5
68 23 21
68 29 13
68 44 10
68 47 2
68 53 6
68 59 9
68 61 20
68 69 13
68 88 23
68 89 6
68 97 1
68 134 3
68 137 3
68 140 16
68 141 23
68 143 13
68 144 4
68 146 19
68 149 23
69 6 14
69 17 18
69 28 22
69 38 16
69 59 16
69 60 6
69 62 6
69 67 12
69 68 22
69 69 8
69 79 19
69 81 4
69 88 6
69 92 3
69 94 7
69 100 7
69 102 8
69 104 15
69 105 3
69 113 20
69 114 8
69 123 8
69 148 20
69 157 10
70 10 5
70 19 7
70 20 3
70 41 11
70 54 10
70 66 22
70 69 4
70 70 23
70 84 10
70 87 3
70 93 10
70 101 2
70 124 8
70 128 15
70 136 13
70 138 6
70 149 22
71 29 3
71 36 3
71 37 21
71 42 5
71 45 9
71 52 4
71 60 12
71 61 17
71 62 23
71 68 8
71 71 1
71 84 2
71 94 21
71 102 5
71 105 6
71 129 4
71 142 7
71 143 10
71 144 14
71 146 5
71 150 14
72 5 7
72 8 15
72 9 16
72 15 16
72 19 10
72 27 17
72 41 1
72 46 23
72 48 16
72 51 17
72 52 19
72 58 19
72 62 14
72 63 23
72 72 4
72 92 12
72 95 5
72 98 15
72 107 11
72 108 12
72 109 15
72 120 6
72 125 3
72 126 19
72 130 11
72 146 7
72 147 20
72 151 15
72 154 14
73 2 1
73 4 5
73 5 20
73 6 9
73 26 14
73 39 7
73 44 19
73 48 1
73 57 1
73 59 12
73 73 16
73 79 17
73 86 7
73 90 11
73 91 2
73 104 23
73 114 9
73 117 13
73 118 4
73 120 23
73 121 17
73 123 9
73 124 8
73 132 23
73 134 11
73 137 4
73 149 4
74 4 11
74 9 17
74 14 12
74 17 1
74 20 17
74 25 10
74 27 15
74 30 20
74 31 23
74 58 15
74 73 9
74 81 23
74 87 15
74 90 14
74 92 10
74 99 3
74 108 14
74 114 20
74 117 4
74 124 13
74 125 22
74 127 10
74 133 10
74 137 21
74 142 20
74 149 12
74 157 6
75 2 13
75 6 16
75 13 3
75 24 11
75 29 4
75 36 19
75 46 22
75 49 21
75 51 6
75 55 9
75 57 12
75 73 19
75 74 2
75 75 20
75 81 4
75 83 2
75 87 12
75 90 11
75 91 11
75 110 14
75 115 1
75 122 1
75 134 11
75 136 7
75 144 23
75 145 14
76 2 16
76 6 14
76 8 10
76 9 21
76 10 13
76 12 17
76 16 14
76 23 9
76 45 4
76 53 11
76 55 21
76 59 2
76 63 8
76 70 21
76 91 10
76 92 14
76 96 16
76 122 12
76 125 10
76 127 14
76 135 7
76 139 15
76 141 1
76 155 11
77 6 5
77 20 19
77 33 11
77 34 9
77 36 2
77 38 4
77 42 22
77 48 12
77 52 12
77 55 3
77 68 9
77 70 18
77 80 19
77 103 16
77 104 4
77 106 22
77 112 3
77 124 1
77 130 17
77 133 5
77 150 15
77 153 4
77 154 12
77 157 8
78 5 9
78 11 15
78 32 15
78 34 15
78 45 7
78 46 9
78 47 19
78 49 11
78 51 4
78 53 23
78 55 14
78 61 6
78 63 4
78 64 12
78 65 17
78 85 9
78 88 8
78 93 19
78 100 3
78 107 3
78 110 12
78 113 23
78 116 18
78 118 8
78 119 18
78 122 12
78 130 6
78 135 9
78 136 9
78 139 17
78 143 10
78 151 17
78 152 9
78 153 1
79 5 2
79 26 15
79 27 10
79 40 20
79 50 19
79 59 7
79 61 19
79 62 9
79 73 12
79 78 16
79 79 15
79 100 22
79 109 1
79 115 22
79 118 18
79 122 4
79 129 19
79 130 23
79 155 3
80 4 13
80 26 7
80 31 20
80 41 1
80 49 13
80 50 23
80 53 3
80 54 23
80 62 9
80 70 19
80 75 8
80 80 10
80 82 20
80 85 16
80 102 13
80 114 16
80 133 12
80 138 19
80 144 6
80 151 14
80 156 2
81 10 21
81 11 5
81 21 23
81 25 22
81 28 4
81 29 11
81 35 19
81 41 22
81 73 10
81 76 15
81 81 5
81 88 11
81 95 6
81 115 23
81 116 17
81 127 5
81 128 2
81 134 16
81 140 13
81 149 21
81 150 1
81 151 16
82 2 11
82 6 16
82 13 5
82 14 21
82 19 21
82 22 1
82 25 3
82 30 12
82 32 2
82 40 17
82 44 16
82 52 18
82 53 9
82 56 13
82 58 6
82 79 21
82 83 5
82 92 9
82 106 13
82 107 10
82 108 19
82 114 12
82 116 9
82 118 12
82 119 10
82 123 4
82 136 5
82 137 22
82 145 1
82 153 22
83 10 9
83 16 6
83 17 8
83 19 13
83 24 20
83 30 6
83 34 7
83 43 16
83 44 17
83 53 2
83 90 9
83 92 3
83 105 20
83 107 12
83 115 16
83 121 19
83 123 9
83 132 14
83 133 4
83 135 15
83 145 23
84 1 17
84 4 3
84 7 2
84 22 5
84 25 12
84 31 6
84 48 3
84 56 5
84 60 23
84 64 1
84 67 13
84 73 5
84 97 9
84 101 19
84 104 1
84 115 8
84 129 3
84 146 10
84 157 18
85 1 4
85 2 19
85 3 20
85 14 17
85 26 7
85 45 6
85 51 6
85 55 9
85 56 20
85 57 10
85 65 1
85 79 13
85 84 3
85 85 3
85 91 15
85 97 1
85 104 9
85 106 20
85 109 4
85 123 13
85 127 19
85 129 21
85 131 2
85 137 18
85 152 23
86 6 20
86 9 12
86 20 7
86 24 16
86 30 22
86 44 18
86 45 14
86 48 11
86 53 15
86 58 1
86 60 11
86 70 14
86 71 7
86 74 19
86 79 4
86 96 10
86 104 19
86 112 17
86 122 6
86 125 16
86 130 2
86 132 6
86 133 1
86 137 21
86 141 3
86 142 13
86 143 10
86 148 1
87 2 8
87 14 4
87 15 23
87 17 21
87 25 16
87 28 1
87 32 8
87 40 14
87 41 18
87 55 21
87 61 1
87 64 3
87 66 21
87 68 5
87 70 17
87 72 21
87 81 23
87 106 14
87 110 7
87 124 19
87 131 7
87 132 6
87 139 5
87 146 8
87 148 12
87 149 5
87 151 22
87 157 14
88 15 11
88 21 9
88 30 8
88 40 12
88 48 12
88 51 8
88 56 9
88 58 21
88 64 8
88 67 10
88 80 11
88 95 2
88 99 7
88 100 5
88 106 5
88 107 22
88 112 3
88 123 15
88 129 13
88 134 3
88 143 5
88 146 14
88 150 15
89 1 6
89 2 19
89 55 19
89 60 7
89 61 7
89 69 23
89 79 23
89 87 15
89 88 4
89 101 8
89 106 22
89 109 15
89 110 13
89 111 23
89 121 17
89 130 11
89 136 7
89 142 4
89 143 15
89 145 3
89 148 10
89 152 14
90 5 1
90 12 2
90 13 16
90 15 9
90 26 15
90 27 12
90 33 13
90 40 5
90 41 3
90 50 12
90 63 23
90 72 15
90 76 13
90 78 1
90 91 8
90 94 12
90 98 9
90 99 11
90 104 13
90 108 7
90 113 2
90 114 2
90 120 1
90 127 19
90 138 6
90 144 1
90 153 22
90 155 15
91 4 3
91 17 2
91 21 22
91 25 20
91 30 21
91 44 8
91 49 5
91 61 12
91 62 20
91 66 12
91 80 10
91 83 16
91 98 17
91 103 3
91 105 8
91 111 6
91 115 3
91 119 15
91 129 11
91 133 5
91 140 3
91 142 23
91 146 6
92 1 21
92 4 19
92 9 6
92 16 16
92 18 18
92 19 6
92 21 8
92 23 3
92 26 3
92 40 4
92 45 1
92 48 22
92 51 1
92 52 9
92 53 4
92 55 6
92 68 5
92 83 9
92 91 15
92 95 14
92 105 2
92 113 11
92 123 21
92 126 8
92 136 8
92 154 13
93 1 12
93 13 12
93 23 9
93 25 12
93 27 17
93 34 6
93 40 1
93 53 22
93 61 16
93 73 18
93 74 5
93 80 23
93 84 21
93 100 7
93 101 20
93 111 15
93 131 22
93 133 20
93 139 23
93 143 19
93 147 2
93 153 21
93 156 4
94 21 10
94 26 12
94 34 6
94 38 15
94 45 9
94 54 7
94 63 22
94 73 15
94 82 18
94 84 10
94 87 23
94 89 23
94 100 21
94 114 23
94 121 23
94 127 19
94 129 15
94 130 12
94 132 17
94 140 14
94 143 3
94 144 17
94 147 5
94 152 17
95 4 16
95 19 1
95 24 17
95 29 11
95 33 20
95 37 8
95 39 9
95 41 23
95 42 13
95 43 14
95 45 14
95 52 16
95 54 14
95 57 6
95 62 7
95 71 2
95 89 16
95 105 1
95 127 2
95 130 13
95 133 23
95 138 18
95 155 2
96 11 14
96 12 6
96 25 13
96 28 21
96 31 8
96 32 6
96 35 2
96 47 2
96 48 15
